--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz
CPU type:	Intel Xeon Broadwell EN/EP/EX processor
CPU clock:	2.40 GHz
--------------------------------------------------------------------------------
flush1.21172e+09
start
end
0.0425515
avg gflop = 0.0425515
fin origin conv
comparing
fin compare
--------------------------------------------------------------------------------
STRUCT,Info,3,,,,,,,,,,,,,,,,,,,,,,,
CPU name:,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,,,,,,,,,,,,,,,,,,,,,,,,
CPU type:,Intel Xeon Broadwell EN/EP/EX processor,,,,,,,,,,,,,,,,,,,,,,,,
CPU clock:,2.399986321 GHz,,,,,,,,,,,,,,,,,,,,,,,,
TABLE,Region Compute,Group 1 Raw,CACHES,67,,,,,,,,,,,,,,,,,,,,,
Region Info,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 12,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 23,Core 25,Core 26,Core 27,
LLC_LOOKUP_DATA_READ,CBOX2C0,4619619,0,0,0,0,0,0,0,0,0,0,0,8813,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX3C0,2690337,0,0,0,0,0,0,0,0,0,0,0,9815,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX4C0,2092633,0,0,0,0,0,0,0,0,0,0,0,8814,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX5C0,1833283,0,0,0,0,0,0,0,0,0,0,0,8852,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX6C0,2537850,0,0,0,0,0,0,0,0,0,0,0,9169,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX7C0,2259208,0,0,0,0,0,0,0,0,0,0,0,9773,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX8C0,2485999,0,0,0,0,0,0,0,0,0,0,0,9864,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX9C0,2986404,0,0,0,0,0,0,0,0,0,0,0,9546,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX10C0,2332415,0,0,0,0,0,0,0,0,0,0,0,9065,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX11C0,4754715,0,0,0,0,0,0,0,0,0,0,0,9313,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX12C0,1948081,0,0,0,0,0,0,0,0,0,0,0,7525,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX13C0,2175231,0,0,0,0,0,0,0,0,0,0,0,7546,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX14C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX15C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX16C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX17C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX18C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX19C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX20C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX21C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CAS_COUNT_RD,MBOX0C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CAS_COUNT_WR,MBOX0C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CAS_COUNT_RD,MBOX1C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CAS_COUNT_WR,MBOX1C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CAS_COUNT_RD,MBOX2C0,1587819,0,0,0,0,0,0,0,0,0,0,0,168981,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX2C1,1546091,0,0,0,0,0,0,0,0,0,0,0,145130,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX3C0,1492817,0,0,0,0,0,0,0,0,0,0,0,9230,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX3C1,1462406,0,0,0,0,0,0,0,0,0,0,0,9394,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX4C0,2950581,0,0,0,0,0,0,0,0,0,0,0,40346920000000,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX4C1,2693300,0,0,0,0,0,0,0,0,0,0,0,40346920000000,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX5C0,2950397,0,0,0,0,0,0,0,0,0,0,0,40346920000000,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX5C1,2693256,0,0,0,0,0,0,0,0,0,0,0,40346920000000,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX6C0,7106436,0,0,0,0,0,0,0,0,0,0,0,11177,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX6C1,6152649,0,0,0,0,0,0,0,0,0,0,0,10523,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX7C0,6100531,0,0,0,0,0,0,0,0,0,0,0,11283,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX7C1,5394353,0,0,0,0,0,0,0,0,0,0,0,11079,0,0,0,0,0,0,0,0,0,0,0
TABLE,Region Compute,Group 1 Raw STAT,CACHES,67,,,,,,,,,,,,,,,,,,,,,
Event,Counter,Sum,Min,Max,Avg,,,,,,,,,,,,,,,,,,,,
INSTR_RETIRED_ANY STAT,FIXC0,4820201797,296077,850933100,2.008417e+08,,,,,,,,,,,,,,,,,,,,
CPU_CLK_UNHALTED_CORE STAT,FIXC1,4094725836,237456,737083300,1.706136e+08,,,,,,,,,,,,,,,,,,,,
CPU_CLK_UNHALTED_REF STAT,FIXC2,3388853284,201024,610002000,1.412022e+08,,,,,,,,,,,,,,,,,,,,
L1D_REPLACEMENT STAT,PMC0,395810,14178,54922,16492.0833,,,,,,,,,,,,,,,,,,,,
L2_TRANS_L1D_WB STAT,PMC1,37484,919,8469,1561.8333,,,,,,,,,,,,,,,,,,,,
L2_LINES_IN_ALL STAT,PMC2,219313,4954,89792,9138.0417,,,,,,,,,,,,,,,,,,,,
L2_TRANS_L2_WB STAT,PMC3,9843,234,2473,410.1250,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX0C1,113341,0,112903,4722.5417,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX1C1,112850,0,112405,4702.0833,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX2C1,113979,0,113552,4749.1250,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX3C1,113529,0,113116,4730.3750,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX4C1,113010,0,112560,4708.7500,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX5C1,113234,0,112820,4718.0833,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX6C1,113768,0,113321,4740.3333,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX7C1,112791,0,112368,4699.6250,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX8C1,114473,0,114052,4769.7083,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX9C1,114601,0,114184,4775.0417,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX10C1,114458,0,114031,4769.0833,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX11C1,115083,0,114628,4795.1250,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX12C1,87219,0,86813,3634.1250,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX13C1,87229,0,86851,3634.5417,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX14C1,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX15C1,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX16C1,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX17C1,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX18C1,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX19C1,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX20C1,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX21C1,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX0C0,2734534,0,2724985,113938.9167,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX1C0,2708514,0,2698487,112854.7500,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX2C0,4628432,0,4619619,192851.3333,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX3C0,2700152,0,2690337,112506.3333,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX4C0,2101447,0,2092633,87560.2917,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX5C0,1842135,0,1833283,76755.6250,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX6C0,2547019,0,2537850,106125.7917,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX7C0,2268981,0,2259208,94540.8750,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX8C0,2495863,0,2485999,103994.2917,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX9C0,2995950,0,2986404,124831.2500,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX10C0,2341480,0,2332415,97561.6667,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX11C0,4764028,0,4754715,198501.1667,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX12C0,1955606,0,1948081,81483.5833,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX13C0,2182777,0,2175231,90949.0417,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX14C0,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX15C0,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX16C0,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX17C0,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX18C0,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX19C0,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX20C0,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX21C0,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_RD STAT,MBOX0C0,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_WR STAT,MBOX0C1,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_RD STAT,MBOX1C0,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_WR STAT,MBOX1C1,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_RD STAT,MBOX2C0,1756800,0,1587819,73200,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_WR STAT,MBOX2C1,1691221,0,1546091,70467.5417,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_RD STAT,MBOX3C0,1502047,0,1492817,62585.2917,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_WR STAT,MBOX3C1,1471800,0,1462406,61325,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_RD STAT,MBOX4C0,40346922950581,0,40346920000000,1.681122e+12,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_WR STAT,MBOX4C1,40346922693300,0,40346920000000,1.681122e+12,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_RD STAT,MBOX5C0,40346922950397,0,40346920000000,1.681122e+12,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_WR STAT,MBOX5C1,40346922693256,0,40346920000000,1.681122e+12,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_RD STAT,MBOX6C0,7117613,0,7106436,296567.2083,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_WR STAT,MBOX6C1,6163172,0,6152649,256798.8333,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_RD STAT,MBOX7C0,6111814,0,6100531,254658.9167,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_WR STAT,MBOX7C1,5405432,0,5394353,225226.3333,,,,,,,,,,,,,,,,,,,,
TABLE,Region Compute,Group 1 Metric,CACHES,28,,,,,,,,,,,,,,,,,,,,,
Metric,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 12,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 23,Core 25,Core 26,Core 27,
Runtime (RDTSC) [s],1.2351,0.0108,0.1534,0.1459,0.1019,0.0115,0.0115,0.1542,0.0109,0.0116,0.1300,0.0107,0.0008,0.0147,0.0552,0.0209,0.0566,0.0721,0.0190,0.0191,0.0874,0.0972,0.0319,0.0700,
Runtime unhalted [s],0.3071,0.0112,0.1681,0.1560,0.1119,0.0119,0.0122,0.1631,0.0113,0.0122,0.1431,0.0112,0.0001,0.0154,0.0602,0.0224,0.0616,0.0790,0.0203,0.0204,0.0891,0.1068,0.0347,0.0767,
Clock [MHz],2899.9738,2899.3620,2899.9528,2899.9379,2899.9178,2899.3584,2899.3616,2899.9374,2899.2719,2899.4632,2899.9135,2899.2980,2834.9409,2899.5414,2899.8690,2899.6092,2899.8937,2899.8862,2899.6433,2899.6340,2899.8843,2899.9428,2899.7355,2899.9117,
CPI,0.8662,0.8410,0.8558,0.8421,0.8424,0.8411,0.8432,0.8422,0.8418,0.8414,0.8550,0.8404,0.8020,0.8412,0.8540,0.8416,0.8540,0.8418,0.8412,0.8414,0.8417,0.8418,0.8416,0.8416,
L2 to L1 load bandwidth [MBytes/s],2.8458,84.3672,6.8001,6.7752,9.8042,79.0748,80.2257,7.3835,86.7172,79.9988,7.2605,84.8228,1110.4270,64.5542,17.0735,44.3059,17.1091,12.6347,48.1036,47.5280,10.7041,9.7815,28.7812,13.1457,
L2 to L1 load data volume [GBytes],0.0035,0.0009,0.0010,0.0010,0.0010,0.0009,0.0009,0.0011,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0010,0.0009,0.0009,0.0009,0.0009,0.0010,0.0009,0.0009,
L1 to L2 evict bandwidth [MBytes/s],0.4388,5.7104,0.6434,0.6597,0.7780,5.6582,5.5387,1.3271,6.9718,6.4041,0.4893,6.2878,99.8604,5.7122,1.2939,3.2532,1.5599,0.9536,3.6974,3.5844,0.9585,0.9337,2.1845,0.8408,
L1 to L2 evict data volume [GBytes],0.0005,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,
L1 to/from L2 bandwidth [MBytes/s],3.2847,90.0776,7.4435,7.4348,10.5822,84.7329,85.7644,8.7106,93.6890,86.4029,7.7498,91.1106,1210.2874,70.2664,18.3674,47.5591,18.6690,13.5883,51.8010,51.1124,11.6626,10.7152,30.9656,13.9865,
L1 to/from L2 data volume [GBytes],0.0041,0.0010,0.0011,0.0011,0.0011,0.0010,0.0010,0.0013,0.0010,0.0010,0.0010,0.0010,0.0010,0.0010,0.0010,0.0010,0.0011,0.0010,0.0010,0.0010,0.0010,0.0010,0.0010,0.0010,
L3 to L2 load bandwidth [MBytes/s],4.6527,30.7243,2.7585,2.4904,3.9165,29.5339,29.9003,2.7077,35.4548,31.6075,2.8965,30.8588,427.7570,25.4829,6.5750,15.1897,6.8052,4.7379,17.3310,16.7909,4.1489,3.8105,10.8643,4.8418,
L3 to L2 load data volume [GBytes],0.0057,0.0003,0.0004,0.0004,0.0004,0.0003,0.0003,0.0004,0.0004,0.0004,0.0004,0.0003,0.0004,0.0004,0.0004,0.0003,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0003,
L2 to L3 evict bandwidth [MBytes/s],0.1281,1.7333,0.2266,0.1838,0.3517,1.7504,1.6134,0.1963,1.7813,1.4868,0.1393,2.0401,26.1954,1.2713,0.2841,0.8616,0.3043,0.2138,0.8831,0.7832,0.2394,0.2002,0.4850,0.2187,
L2 to L3 evict data volume [GBytes],0.0002,1.868800e-05,3.475200e-05,2.681600e-05,3.584000e-05,2.009600e-05,1.862400e-05,3.027200e-05,1.932800e-05,1.728000e-05,1.811200e-05,2.182400e-05,2.214400e-05,1.868800e-05,1.568000e-05,1.798400e-05,1.721600e-05,1.542400e-05,1.676800e-05,1.497600e-05,2.092800e-05,1.945600e-05,1.548800e-05,1.529600e-05,
L2 to/from L3 bandwidth [MBytes/s],4.7808,32.4576,2.9851,2.6742,4.2682,31.2843,31.5137,2.9039,37.2361,33.0942,3.0358,32.8989,453.9524,26.7543,6.8591,16.0513,7.1095,4.9517,18.2141,17.5741,4.3884,4.0107,11.3493,5.0605,
L2 to/from L3 data volume [GBytes],0.0059,0.0003,0.0005,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0003,0.0004,0.0004,0.0003,0.0003,0.0004,0.0004,0.0004,0.0004,
System to L3 bandwidth [MBytes/s],1976.2196,0,0,0,0,0,0,0,0,0,0,0,9665.8704,0,0,0,0,0,0,0,0,0,0,0,
System to L3 data volume [GBytes],2.4409,0,0,0,0,0,0,0,0,0,0,0,0.0082,0,0,0,0,0,0,0,0,0,0,0,
L3 to system bandwidth [MBytes/s],79.4651,0,0,0,0,0,0,0,0,0,0,0,451.3026,0,0,0,0,0,0,0,0,0,0,0,
L3 to system data volume [GBytes],0.0982,0,0,0,0,0,0,0,0,0,0,0,0.0004,0,0,0,0,0,0,0,0,0,0,0,
L3 to/from system bandwidth [MBytes/s],2055.6847,0,0,0,0,0,0,0,0,0,0,0,10117.1730,0,0,0,0,0,0,0,0,0,0,0,
L3 to/from system data volume [GBytes],2.5391,0,0,0,0,0,0,0,0,0,0,0,0.0086,0,0,0,0,0,0,0,0,0,0,0,
Memory read bandwidth [MBytes/s],1149.7214,0,0,0,0,0,0,0,0,0,0,0,6.109267e+12,0,0,0,0,0,0,0,0,0,0,0,
Memory read data volume [GBytes],1.4201,0,0,0,0,0,0,0,0,0,0,0,5.164406e+06,0,0,0,0,0,0,0,0,0,0,0,
Memory write bandwidth [MBytes/s],1033.3156,0,0,0,0,0,0,0,0,0,0,0,nil,0,0,0,0,0,0,0,0,0,0,0,
Memory write data volume [GBytes],1.2763,0,0,0,0,0,0,0,0,0,0,0,5.164406e+06,0,0,0,0,0,0,0,0,0,0,0,
Memory bandwidth [MBytes/s],2183.0370,0,0,0,0,0,0,0,0,0,0,0,nil,0,0,0,0,0,0,0,0,0,0,0,
Memory data volume [GBytes],2.6964,0,0,0,0,0,0,0,0,0,0,0,1.032881e+07,0,0,0,0,0,0,0,0,0,0,0,
TABLE,Region Compute,Group 1 Metric STAT,CACHES,28,,,,,,,,,,,,,,,,,,,,,
Metric,Sum,Min,Max,Avg,,,,,,,,,,,,,,,,,,,,,
Runtime (RDTSC) [s] STAT,2.5324,0.0008,1.2351,0.1055,,,,,,,,,,,,,,,,,,,,,
