--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz
CPU type:	Intel Xeon Broadwell EN/EP/EX processor
CPU clock:	2.40 GHz
--------------------------------------------------------------------------------
flush-1.015e+18
start
end
0.0448887
avg gflop = 0.0448887
fin origin conv
comparing
fin compare
--------------------------------------------------------------------------------
STRUCT,Info,3,,,,,,,,,,,,,,,,,,,,,,,
CPU name:,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,,,,,,,,,,,,,,,,,,,,,,,,
CPU type:,Intel Xeon Broadwell EN/EP/EX processor,,,,,,,,,,,,,,,,,,,,,,,,
CPU clock:,2.399995755 GHz,,,,,,,,,,,,,,,,,,,,,,,,
TABLE,Region Compute,Group 1 Raw,CACHES,67,,,,,,,,,,,,,,,,,,,,,
Region Info,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 26,Core 27,
LLC_VICTIMS_M,CBOX0C1,68466,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX1C1,68811,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX2C1,68812,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX3C1,68861,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX4C1,68338,0,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX5C1,68506,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX6C1,69302,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX7C1,68778,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX8C1,69514,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX9C1,69434,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX10C1,69622,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX11C1,69521,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX12C1,56318,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX13C1,56734,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX14C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX15C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX16C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX17C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX18C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX19C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX20C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX21C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX0C0,1498007,0,0,0,0,0,0,0,0,0,0,0,6237,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX1C0,1568495,0,0,0,0,0,0,0,0,0,0,0,5603,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX2C0,3912546,0,0,0,0,0,0,0,0,0,0,0,4640,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX3C0,2129068,0,0,0,0,0,0,0,0,0,0,0,4834,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX4C0,1642991,0,0,0,0,0,0,0,0,0,0,0,4760,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX5C0,1361382,0,0,0,0,0,0,0,0,0,0,0,5245,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX6C0,2064880,0,0,0,0,0,0,0,0,0,0,0,5101,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX7C0,2008073,0,0,0,0,0,0,0,0,0,0,0,5080,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX8C0,1889302,0,0,0,0,0,0,0,0,0,0,0,4724,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX9C0,2274006,0,0,0,0,0,0,0,0,0,0,0,4807,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX10C0,2116747,0,0,0,0,0,0,0,0,0,0,0,5061,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX11C0,4179810,0,0,0,0,0,0,0,0,0,0,0,5272,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX12C0,1634152,0,0,0,0,0,0,0,0,0,0,0,4559,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX13C0,1563299,0,0,0,0,0,0,0,0,0,0,0,4652,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX14C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX15C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX16C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX17C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX18C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX19C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX20C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX21C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CAS_COUNT_RD,MBOX0C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CAS_COUNT_WR,MBOX0C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CAS_COUNT_RD,MBOX1C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CAS_COUNT_WR,MBOX1C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CAS_COUNT_RD,MBOX2C0,1467111,0,0,0,0,0,0,0,0,0,0,0,14152,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX2C1,1393174,0,0,0,0,0,0,0,0,0,0,0,12050,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX3C0,1382721,0,0,0,0,0,0,0,0,0,0,0,14564,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX3C1,1316971,0,0,0,0,0,0,0,0,0,0,0,12377,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX4C0,2817014,0,0,0,0,0,0,0,0,0,0,0,53158810000000,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX4C1,2566543,0,0,0,0,0,0,0,0,0,0,0,53158810000000,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX5C0,2816996,0,0,0,0,0,0,0,0,0,0,0,53158810000000,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX5C1,2566545,0,0,0,0,0,0,0,0,0,0,0,53158810000000,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX6C0,6855920,0,0,0,0,0,0,0,0,0,0,0,5994,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX6C1,5819712,0,0,0,0,0,0,0,0,0,0,0,5984,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX7C0,5120564,0,0,0,0,0,0,0,0,0,0,0,5981,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX7C1,4588157,0,0,0,0,0,0,0,0,0,0,0,6198,0,0,0,0,0,0,0,0,0,0,0
TABLE,Region Compute,Group 1 Raw STAT,CACHES,67,,,,,,,,,,,,,,,,,,,,,
Event,Counter,Sum,Min,Max,Avg,,,,,,,,,,,,,,,,,,,,
INSTR_RETIRED_ANY STAT,FIXC0,4380397408,305828,1139795000,1.825166e+08,,,,,,,,,,,,,,,,,,,,
CPU_CLK_UNHALTED_CORE STAT,FIXC1,3727251086,277926,984439800,1.553021e+08,,,,,,,,,,,,,,,,,,,,
CPU_CLK_UNHALTED_REF STAT,FIXC2,3084755982,236712,814715000,1.285315e+08,,,,,,,,,,,,,,,,,,,,
L1D_REPLACEMENT STAT,PMC0,450164,14037,75907,18756.8333,,,,,,,,,,,,,,,,,,,,
L2_TRANS_L1D_WB STAT,PMC1,39086,951,8436,1628.5833,,,,,,,,,,,,,,,,,,,,
L2_LINES_IN_ALL STAT,PMC2,349869,4853,136049,14577.8750,,,,,,,,,,,,,,,,,,,,
L2_TRANS_L2_WB STAT,PMC3,7905,214,1039,329.3750,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX0C1,68844,0,68466,2868.5000,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX1C1,69190,0,68811,2882.9167,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX2C1,69195,0,68812,2883.1250,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX3C1,69233,0,68861,2884.7083,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX4C1,68729,0,68338,2863.7083,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX5C1,68863,0,68506,2869.2917,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX6C1,69678,0,69302,2903.2500,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX7C1,69120,0,68778,2880,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX8C1,69881,0,69514,2911.7083,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX9C1,69818,0,69434,2909.0833,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX10C1,69965,0,69622,2915.2083,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX11C1,69861,0,69521,2910.8750,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX12C1,56634,0,56318,2359.7500,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX13C1,57042,0,56734,2376.7500,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX14C1,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX15C1,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX16C1,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX17C1,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX18C1,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX19C1,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX20C1,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX21C1,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX0C0,1504244,0,1498007,62676.8333,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX1C0,1574098,0,1568495,65587.4167,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX2C0,3917186,0,3912546,163216.0833,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX3C0,2133902,0,2129068,88912.5833,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX4C0,1647751,0,1642991,68656.2917,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX5C0,1366627,0,1361382,56942.7917,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX6C0,2069981,0,2064880,86249.2083,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX7C0,2013153,0,2008073,83881.3750,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX8C0,1894026,0,1889302,78917.7500,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX9C0,2278813,0,2274006,94950.5417,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX10C0,2121808,0,2116747,88408.6667,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX11C0,4185082,0,4179810,174378.4167,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX12C0,1638711,0,1634152,68279.6250,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX13C0,1567951,0,1563299,65331.2917,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX14C0,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX15C0,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX16C0,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX17C0,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX18C0,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX19C0,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX20C0,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
LLC_LOOKUP_DATA_READ STAT,CBOX21C0,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_RD STAT,MBOX0C0,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_WR STAT,MBOX0C1,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_RD STAT,MBOX1C0,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_WR STAT,MBOX1C1,0,inf,0,0,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_RD STAT,MBOX2C0,1481263,0,1467111,61719.2917,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_WR STAT,MBOX2C1,1405224,0,1393174,58551,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_RD STAT,MBOX3C0,1397285,0,1382721,58220.2083,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_WR STAT,MBOX3C1,1329348,0,1316971,55389.5000,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_RD STAT,MBOX4C0,53158812817014,0,53158810000000,2.214951e+12,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_WR STAT,MBOX4C1,53158812566543,0,53158810000000,nil,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_RD STAT,MBOX5C0,53158812816996,0,53158810000000,2.214951e+12,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_WR STAT,MBOX5C1,53158812566545,0,53158810000000,nil,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_RD STAT,MBOX6C0,6861914,0,6855920,285913.0833,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_WR STAT,MBOX6C1,5825696,0,5819712,242737.3333,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_RD STAT,MBOX7C0,5126545,0,5120564,213606.0417,,,,,,,,,,,,,,,,,,,,
CAS_COUNT_WR STAT,MBOX7C1,4594355,0,4588157,191431.4583,,,,,,,,,,,,,,,,,,,,
TABLE,Region Compute,Group 1 Metric,CACHES,28,,,,,,,,,,,,,,,,,,,,,
Metric,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 26,Core 27,
Runtime (RDTSC) [s],1.1733,0.0124,0.0746,0.0731,0.0728,1.0500,0.2801,0.0135,0.0123,0.0437,0.0749,0.0311,0.0007,0.0249,0.0278,0.0185,0.0196,0.0325,0.0252,0.0218,0.0212,0.0155,0.0181,0.0182,
Runtime unhalted [s],0.4102,0.0130,0.0818,0.0802,0.0800,0.2208,0.2150,0.0143,0.0129,0.0477,0.0823,0.0336,0.0001,0.0267,0.0299,0.0197,0.0209,0.0352,0.0272,0.0234,0.0228,0.0165,0.0193,0.0194,
Clock [MHz],2899.9728,2899.4347,2899.8666,2899.8922,2899.9033,2899.9596,2899.9515,2899.4216,2899.3334,2899.8284,2899.8975,2899.8077,2817.8598,2899.7306,2899.7635,2899.5678,2899.6381,2899.7663,2899.6974,2899.6780,2899.6293,2899.5267,2899.5322,2899.5042,
CPI,0.8637,0.8416,0.8419,0.8418,0.8418,0.8631,0.8417,0.8415,0.8413,0.8416,0.8419,0.8420,0.9088,0.8419,0.8470,0.8419,0.8477,0.8420,0.8419,0.8416,0.8411,0.8410,0.8463,0.8574,
L2 to L1 load bandwidth [MBytes/s],2.5865,76.9820,12.7138,13.0116,12.4799,4.6269,5.2497,67.9514,73.2781,21.1265,12.2451,29.9010,1297.2089,37.9826,34.4489,50.9238,47.2465,28.0900,36.8183,42.0422,43.4623,58.4028,49.6688,50.8969,
L2 to L1 load data volume [GBytes],0.0030,0.0010,0.0009,0.0010,0.0009,0.0049,0.0015,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0010,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,
L1 to L2 evict bandwidth [MBytes/s],0.2601,6.1064,1.0617,1.0398,0.9177,0.5142,0.5888,4.5004,5.0888,1.5087,0.8649,2.1155,94.1103,3.2798,3.3457,4.6216,3.2464,2.0594,2.6645,3.2408,3.5250,4.3266,3.8923,3.6664,
L1 to L2 evict data volume [GBytes],0.0003,0.0001,0.0001,0.0001,0.0001,0.0005,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,
L1 to/from L2 bandwidth [MBytes/s],2.8467,83.0884,13.7756,14.0515,13.3975,5.1411,5.8385,72.4518,78.3669,22.6353,13.1100,32.0164,1391.3192,41.2624,37.7946,55.5454,50.4929,30.1495,39.4828,45.2830,46.9873,62.7294,53.5611,54.5634,
L1 to/from L2 data volume [GBytes],0.0033,0.0010,0.0010,0.0010,0.0010,0.0054,0.0016,0.0010,0.0010,0.0010,0.0010,0.0010,0.0010,0.0010,0.0011,0.0010,0.0010,0.0010,0.0010,0.0010,0.0010,0.0010,0.0010,0.0010,
L3 to L2 load bandwidth [MBytes/s],4.6588,28.9707,4.8497,5.2516,4.2657,8.2928,2.9030,26.3496,27.7232,7.6402,4.6273,11.3869,495.0824,15.6240,13.5829,20.2065,17.9599,10.1870,14.1777,15.8429,15.6916,21.7688,18.8209,20.4595,
L3 to L2 load data volume [GBytes],0.0055,0.0004,0.0004,0.0004,0.0003,0.0087,0.0008,0.0004,0.0003,0.0003,0.0003,0.0004,0.0003,0.0004,0.0004,0.0004,0.0004,0.0003,0.0004,0.0003,0.0003,0.0003,0.0003,0.0004,
L2 to L3 evict bandwidth [MBytes/s],0.0404,1.4583,0.2324,0.2652,0.1881,0.0633,0.1405,1.1405,1.6755,0.3234,0.2043,0.4902,31.8261,0.6874,0.6747,1.0328,0.7055,0.5139,0.6217,0.7309,0.7038,1.0950,0.8811,0.8840,
L2 to L3 evict data volume [GBytes],4.742400e-05,1.811200e-05,1.734400e-05,1.939200e-05,1.369600e-05,0.0001,3.936000e-05,1.542400e-05,2.060800e-05,1.414400e-05,1.529600e-05,1.523200e-05,2.233600e-05,1.708800e-05,1.875200e-05,1.913600e-05,1.382400e-05,1.670400e-05,1.568000e-05,1.593600e-05,1.491200e-05,1.702400e-05,1.593600e-05,1.606400e-05,
L2 to/from L3 bandwidth [MBytes/s],4.6992,30.4290,5.0821,5.5168,4.4538,8.3562,3.0435,27.4901,29.3987,7.9636,4.8315,11.8772,526.9085,16.3114,14.2576,21.2393,18.6654,10.7009,14.7994,16.5738,16.3954,22.8638,19.7019,21.3435,
L2 to/from L3 data volume [GBytes],0.0055,0.0004,0.0004,0.0004,0.0003,0.0088,0.0009,0.0004,0.0004,0.0003,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0003,0.0004,0.0004,0.0003,0.0004,0.0004,0.0004,
System to L3 bandwidth [MBytes/s],1627.8095,0,0,0,0,0,0,0,0,0,0,0,6435.8887,0,0,0,0,0,0,0,0,0,0,0,
System to L3 data volume [GBytes],1.9099,0,0,0,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,
L3 to system bandwidth [MBytes/s],51.3289,0,0,0,0,0,0,0,0,0,0,0,459.2439,0,0,0,0,0,0,0,0,0,0,0,
L3 to system data volume [GBytes],0.0602,0,0,0,0,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0,
L3 to/from system bandwidth [MBytes/s],1679.1384,0,0,0,0,0,0,0,0,0,0,0,6895.1325,0,0,0,0,0,0,0,0,0,0,0,
L3 to/from system data volume [GBytes],1.9702,0,0,0,0,0,0,0,0,0,0,0,0.0048,0,0,0,0,0,0,0,0,0,0,0,
Memory read bandwidth [MBytes/s],1116.0333,0,0,0,0,0,0,0,0,0,0,0,9.695336e+12,0,0,0,0,0,0,0,0,0,0,0,
Memory read data volume [GBytes],1.3095,0,0,0,0,0,0,0,0,0,0,0,6.804328e+06,0,0,0,0,0,0,0,0,0,0,0,
Memory write bandwidth [MBytes/s],995.5285,0,0,0,0,0,0,0,0,0,0,0,9.695336e+12,0,0,0,0,0,0,0,0,0,0,0,
Memory write data volume [GBytes],1.1681,0,0,0,0,0,0,0,0,0,0,0,6.804328e+06,0,0,0,0,0,0,0,0,0,0,0,
Memory bandwidth [MBytes/s],2111.5618,0,0,0,0,0,0,0,0,0,0,0,nil,0,0,0,0,0,0,0,0,0,0,0,
Memory data volume [GBytes],2.4775,0,0,0,0,0,0,0,0,0,0,0,1.360866e+07,0,0,0,0,0,0,0,0,0,0,0,
TABLE,Region Compute,Group 1 Metric STAT,CACHES,28,,,,,,,,,,,,,,,,,,,,,
Metric,Sum,Min,Max,Avg,,,,,,,,,,,,,,,,,,,,,
Runtime (RDTSC) [s] STAT,3.1558,0.0007,1.1733,0.1315,,,,,,,,,,,,,,,,,,,,,
